Protocol timestamp, Sensor Distance0, Sensor Distance2
     15.322000,    0.37012, -12.65882
     15.322500,    0.37363, -12.61601
     15.323000,    0.37479, -12.57709
     15.323500,    0.37363, -12.53350
     15.324000,    0.36973, -12.48991
     15.324500,    0.36312, -12.44321
     15.325000,    0.35417, -12.39028
     15.325500,    0.34249, -12.34280
     15.326000,    0.32848, -12.29298
     15.326500,    0.31213, -12.25017
     15.327000,    0.29306, -12.19257
     15.327500,    0.27166, -12.15287
     15.328000,    0.24792, -12.10772
     15.328500,    0.22184, -12.06569
     15.329000,    0.19304, -12.02288
     15.329500,    0.16190, -11.97540
     15.330000,    0.12843, -11.93025
     15.330500,    0.09302, -11.88199
     15.331000,    0.05488, -11.83762
     15.331500,    0.01401, -11.78313
     15.332000,   -0.02880, -11.73410
     15.332500,   -0.07395, -11.68039
     15.333000,   -0.12182, -11.61889
     15.333500,   -0.17163, -11.56285
     15.334000,   -0.22418, -11.49202
     15.334500,   -0.27905, -11.43364
     15.335000,   -0.33626, -11.36203
     15.335500,   -0.39581, -11.29976
     15.336000,   -0.45808, -11.22970
     15.336500,   -0.52230, -11.15965
     15.337000,   -0.58885, -11.08959
     15.337500,   -0.65813, -11.01253
     15.338000,   -0.72935, -10.94325
     15.338500,   -0.80291, -10.86619
     15.339000,   -0.87880, -10.79536
     15.339500,   -0.95664, -10.71908
     15.340000,   -1.03681, -10.64435
     15.340500,   -1.11932, -10.56807
     15.341000,   -1.20378, -10.49101
     15.341500,   -1.29018, -10.41395
     15.342000,   -1.37891, -10.33689
     15.342500,   -1.46921, -10.25672
     15.343000,   -1.56184, -10.18121
     15.343500,   -1.65641, -10.10337
     15.344000,   -1.75293, -10.02787
     15.344500,   -1.85140,  -9.95159
     15.345000,   -1.95181,  -9.87453
     15.345500,   -2.05378,  -9.79824
     15.346000,   -2.15808,  -9.71807
     15.346500,   -2.26394,  -9.64101
     15.347000,   -2.37175,  -9.56317
     15.347500,   -2.48111,  -9.48533
     15.348000,   -2.59242,  -9.40905
     15.348500,   -2.70529,  -9.32888
     15.349000,   -2.82010,  -9.25026
     15.349500,   -2.93647,  -9.17242
     15.350000,   -3.05440,  -9.09380
     15.350500,   -3.17388,  -9.01908
     15.351000,   -3.29453,  -8.93890
     15.351500,   -3.41674,  -8.86029
     15.352000,   -3.54050,  -8.78011
     15.352500,   -3.66582,  -8.70072
     15.353000,   -3.79192,  -8.62366
     15.353500,   -3.91996,  -8.54115
     15.354000,   -4.04879,  -8.46253
     15.354500,   -4.17878,  -8.37846
     15.355000,   -4.31033,  -8.29751
     15.355500,   -4.44265,  -8.21734
     15.356000,   -4.57614,  -8.13561
     15.356500,   -4.71081,  -8.05388
     15.357000,   -4.84663,  -7.97370
     15.357500,   -4.98324,  -7.89509
     15.358000,   -5.12102,  -7.81491
     15.358500,   -5.25957,  -7.73396
     15.359000,   -5.39890,  -7.65378
     15.359500,   -5.53940,  -7.57361
     15.360000,   -5.68068,  -7.49422
     15.360500,   -5.82273,  -7.41404
     15.361000,   -5.96518,  -7.33542
     15.361500,   -6.10879,  -7.25836
     15.362000,   -6.25318,  -7.18130
     15.362500,   -6.39796,  -7.10580
     15.363000,   -6.54352,  -7.03107
     15.363500,   -6.68986,  -6.95479
     15.364000,   -6.83697,  -6.88396
     15.364500,   -6.98409,  -6.80768
     15.365000,   -7.13237,  -6.73684
     15.365500,   -7.28065,  -6.66290
     15.366000,   -7.42933,  -6.59206
     15.366500,   -7.57839,  -6.51889
     15.367000,   -7.72745,  -6.44962
     15.367500,   -7.87690,  -6.37567
     15.368000,   -8.02635,  -6.30328
     15.368500,   -8.17580,  -6.22933
     15.369000,   -8.32564,  -6.15772
     15.369500,   -8.47509,  -6.08611
     15.370000,   -8.62493,  -6.01606
     15.370500,   -8.77438,  -5.94678
     15.371000,   -8.92422,  -5.87750
     15.371500,   -9.07367,  -5.81212
     15.372000,   -9.22273,  -5.74206
     15.372500,   -9.37179,  -5.67590
     15.373000,   -9.52047,  -5.61129
     15.373500,   -9.66914,  -5.54357
     15.374000,   -9.81703,  -5.48753
     15.374500,   -9.96493,  -5.42292
     15.375000,  -10.11204,  -5.37155
     15.375500,  -10.25877,  -5.31239
     15.376000,  -10.40511,  -5.25868
     15.376500,  -10.55066,  -5.20186
     15.377000,  -10.69544,  -5.14193
     15.377500,  -10.83945,  -5.08744
     15.378000,  -10.98306,  -5.03451
     15.378500,  -11.12550,  -4.98158
     15.379000,  -11.26717,  -4.93254
     15.379500,  -11.40806,  -4.88117
     15.380000,  -11.54778,  -4.82979
     15.380500,  -11.68672,  -4.77686
     15.381000,  -11.82489,  -4.72860
     15.381500,  -11.96188,  -4.67723
     15.382000,  -12.09810,  -4.62508
     15.382500,  -12.23276,  -4.57682
     15.383000,  -12.36664,  -4.52622
     15.383500,  -12.49975,  -4.48030
     15.384000,  -12.63130,  -4.43671
     15.384500,  -12.76129,  -4.39312
     15.385000,  -12.89050,  -4.34719
     15.385500,  -13.01777,  -4.30983
     15.386000,  -13.14425,  -4.26702
     15.386500,  -13.26880,  -4.22888
     15.387000,  -13.39217,  -4.19307
     15.387500,  -13.51399,  -4.15960
     15.388000,  -13.63425,  -4.12457
     15.388500,  -13.75295,  -4.09110
     15.389000,  -13.87010,  -4.06230
     15.389500,  -13.98569,  -4.03428
     15.390000,  -14.09973,  -4.00937
     15.390500,  -14.21220,  -3.98368
     15.391000,  -14.32273,  -3.96033
     15.391500,  -14.43171,  -3.93854
     15.392000,  -14.53874,  -3.91830
     15.392500,  -14.64421,  -3.89884
     15.393000,  -14.74773,  -3.88172
     15.393500,  -14.84931,  -3.86303
     15.394000,  -14.94895,  -3.84669
     15.394500,  -15.04702,  -3.83346
     15.395000,  -15.14277,  -3.82178
     15.395500,  -15.23617,  -3.81166
     15.396000,  -15.32802,  -3.80388
     15.396500,  -15.41754,  -3.79765
     15.397000,  -15.50472,  -3.79220
     15.397500,  -15.59034,  -3.78909
     15.398000,  -15.67324,  -3.78520
     15.398500,  -15.75419,  -3.78520
     15.399000,  -15.83320,  -3.78520
     15.399500,  -15.90987,  -3.78520
     15.400000,  -15.98459,  -3.78520
     15.400500,  -16.05659,  -3.78675
     15.401000,  -16.12665,  -3.79064
     15.401500,  -16.19437,  -3.79687
     15.402000,  -16.25975,  -3.80388
     15.402500,  -16.32280,  -3.81244
     15.403000,  -16.38352,  -3.82256
     15.403500,  -16.44151,  -3.83268
     15.404000,  -16.49755,  -3.84435
     15.404500,  -16.55087,  -3.85914
     15.405000,  -16.60185,  -3.87393
     15.405500,  -16.65089,  -3.88872
     15.406000,  -16.69682,  -3.90585
     15.406500,  -16.74080,  -3.92531
     15.407000,  -16.78205,  -3.94554
     15.407500,  -16.82097,  -3.96578
     15.408000,  -16.85755,  -3.98835
     15.408500,  -16.89141,  -4.01093
     15.409000,  -16.92294,  -4.03895
     15.409500,  -16.95213,  -4.06386
     15.410000,  -16.97859,  -4.09110
     15.410500,  -17.00234,  -4.11601
     15.411000,  -17.02374,  -4.14715
     15.411500,  -17.04281,  -4.17750
     15.412000,  -17.05916,  -4.21097
     15.412500,  -17.07278,  -4.24444
     15.413000,  -17.08407,  -4.28181
     15.413500,  -17.09263,  -4.31839
     15.414000,  -17.09847,  -4.35575
     15.414500,  -17.10236,  -4.39234
     15.415000,  -17.10314,  -4.43515
     15.415500,  -17.10197,  -4.48341
     15.416000,  -17.09769,  -4.52466
     15.416500,  -17.09146,  -4.57215
     15.417000,  -17.08251,  -4.62352
     15.417500,  -17.07122,  -4.66867
     15.418000,  -17.05760,  -4.72160
     15.418500,  -17.04164,  -4.76830
     15.419000,  -17.02296,  -4.82045
     15.419500,  -17.00195,  -4.87105
     15.420000,  -16.97859,  -4.92320
     15.420500,  -16.95291,  -4.97691
     15.421000,  -16.92489,  -5.03062
     15.421500,  -16.89453,  -5.08355
     15.422000,  -16.86145,  -5.14037
     15.422500,  -16.82603,  -5.19486
     15.423000,  -16.78789,  -5.25246
     15.423500,  -16.74741,  -5.30850
     15.424000,  -16.70460,  -5.36610
     15.424500,  -16.65907,  -5.42370
     15.425000,  -16.61120,  -5.47975
     15.425500,  -16.56060,  -5.53968
     15.426000,  -16.50767,  -5.59417
     15.426500,  -16.45240,  -5.65800
     15.427000,  -16.39441,  -5.71404
     15.427500,  -16.33448,  -5.77943
     15.428000,  -16.27182,  -5.83936
     15.428500,  -16.20682,  -5.90552
     15.429000,  -16.13988,  -5.96935
     15.429500,  -16.07060,  -6.03629
     15.430000,  -15.99899,  -6.10246
     15.430500,  -15.92505,  -6.17096
     15.431000,  -15.84915,  -6.24101
     15.431500,  -15.77131,  -6.31418
     15.432000,  -15.69114,  -6.38579
     15.432500,  -15.60941,  -6.45974
     15.433000,  -15.52534,  -6.53213
     15.433500,  -15.43933,  -6.60607
     15.434000,  -15.35137,  -6.67846
     15.434500,  -15.26108,  -6.75319
     15.435000,  -15.16884,  -6.82480
     15.435500,  -15.07466,  -6.89797
     15.436000,  -14.97853,  -6.97192
     15.436500,  -14.88045,  -7.04742
     15.437000,  -14.78004,  -7.12137
     15.437500,  -14.67768,  -7.19609
     15.438000,  -14.57376,  -7.27471
     15.438500,  -14.46751,  -7.34788
     15.439000,  -14.35971,  -7.42805
     15.439500,  -14.25034,  -7.50122
     15.440000,  -14.13864,  -7.57906
     15.440500,  -14.02578,  -7.65534
     15.441000,  -13.91097,  -7.73396
     15.441500,  -13.79499,  -7.81413
     15.442000,  -13.67745,  -7.89275
     15.442500,  -13.55836,  -7.97137
     15.443000,  -13.43771,  -8.05465
     15.443500,  -13.31550,  -8.13327
     15.444000,  -13.19212,  -8.21345
     15.444500,  -13.06719,  -8.29051
     15.445000,  -12.94109,  -8.36601
     15.445500,  -12.81383,  -8.44696
     15.446000,  -12.68500,  -8.52558
     15.446500,  -12.55540,  -8.60809
     15.447000,  -12.42424,  -8.68515
     15.447500,  -12.29192,  -8.76532
     15.448000,  -12.15842,  -8.84861
     15.448500,  -12.02415,  -8.92723
     15.449000,  -11.88871,  -9.00896
     15.449500,  -11.75211,  -9.08913
     15.450000,  -11.61433,  -9.16541
     15.450500,  -11.47578,  -9.24715
     15.451000,  -11.33606,  -9.32576
     15.451500,  -11.19556,  -9.40360
     15.452000,  -11.05389,  -9.47988
     15.452500,  -10.91145,  -9.55617
     15.453000,  -10.76822,  -9.63400
     15.453500,  -10.62383,  -9.70639
     15.454000,  -10.47905,  -9.78190
     15.454500,  -10.33349,  -9.85351
     15.455000,  -10.18716,  -9.92590
     15.455500,  -10.04043, -10.00063
     15.456000,   -9.89332, -10.07457
     15.456500,   -9.74581, -10.15008
     15.457000,   -9.59753, -10.22714
     15.457500,   -9.44924, -10.29719
     15.458000,   -9.30096, -10.37347
     15.458500,   -9.15190, -10.44119
     15.459000,   -9.00323, -10.51514
     15.459500,   -8.85378, -10.58208
     15.460000,   -8.70472, -10.65681
     15.460500,   -8.55488, -10.72453
     15.461000,   -8.40543, -10.80003
     15.461500,   -8.25598, -10.86931
     15.462000,   -8.10614, -10.95104
     15.462500,   -7.95668, -11.02498
     15.463000,   -7.80723, -11.10594
     15.463500,   -7.65778, -11.17988
     15.464000,   -7.50833, -11.25150
     15.464500,   -7.35927, -11.32233
     15.465000,   -7.21021, -11.38849
     15.465500,   -7.06154, -11.45855
     15.466000,   -6.91287, -11.52160
     15.466500,   -6.76497, -11.58542
     15.467000,   -6.61747, -11.64770
     15.467500,   -6.47035, -11.71464
     15.468000,   -6.32402, -11.78469
     15.468500,   -6.17846, -11.83840
     15.469000,   -6.03329, -11.87965
     15.469500,   -5.88890, -11.95049
     15.470000,   -5.74528, -11.99641
     15.470500,   -5.60245, -12.03689
     15.471000,   -5.46039, -12.08515
     15.471500,   -5.31912, -12.12640
     15.472000,   -5.17901, -12.16065
     15.472500,   -5.03929, -12.20969
     15.473000,   -4.90073, -12.25095
     15.473500,   -4.76296, -12.28442
     15.474000,   -4.62596, -12.32723
     15.474500,   -4.49052, -12.36537
     15.475000,   -4.35586, -12.40429
     15.475500,   -4.22237, -12.44165
     15.476000,   -4.09004, -12.48135
     15.476500,   -3.95888, -12.52183
     15.477000,   -3.82928, -12.56230
     15.477500,   -3.70085, -12.60511
     15.478000,   -3.57397, -12.64715
     15.478500,   -3.44826, -12.68996
     15.479000,   -3.32411, -12.72576
     15.479500,   -3.20151, -12.76157
     15.480000,   -3.08047, -12.79893
     15.480500,   -2.96099, -12.83240
     15.481000,   -2.84345, -12.86120
     15.481500,   -2.72747, -12.88611
     15.482000,   -2.61305, -12.91569
     15.482500,   -2.50057, -12.94293
     15.483000,   -2.38965, -12.96784
     15.483500,   -2.28107, -12.98964
     15.484000,   -2.17404, -13.01299
     15.484500,   -2.06896, -13.03478
     15.485000,   -1.96621, -13.05502
     15.485500,   -1.86502, -13.07370
     15.486000,   -1.76577, -13.09083
     15.486500,   -1.66848, -13.10484
     15.487000,   -1.57312, -13.11807
     15.487500,   -1.48011, -13.13052
     15.488000,   -1.38864, -13.14220
     15.488500,   -1.29952, -13.15232
     15.489000,   -1.21195, -13.16010
     15.489500,   -1.12711, -13.16555
     15.490000,   -1.04382, -13.16867
     15.490500,   -0.96287, -13.16867
     15.491000,   -0.88386, -13.16867
     15.491500,   -0.80719, -13.16867
     15.492000,   -0.73285, -13.16867
     15.492500,   -0.66046, -13.16477
     15.493000,   -0.59041, -13.15855
     15.493500,   -0.52308, -13.15232
     15.494000,   -0.45769, -13.14609
     15.494500,   -0.39464, -13.13831
     15.495000,   -0.33393, -13.13052
     15.495500,   -0.27594, -13.12274
     15.496000,   -0.21989, -13.11340
     15.496500,   -0.16658, -13.10328
     15.497000,   -0.11559, -13.09238
     15.497500,   -0.06733, -13.07915
     15.498000,   -0.02102, -13.06125
     15.498500,    0.02257, -13.04335
     15.499000,    0.06344, -13.02389
     15.499500,    0.10236, -13.00287
     15.500000,    0.13816, -12.98107
     15.500500,    0.17202, -12.95694
     15.501000,    0.20316, -12.92737
     15.501500,    0.23196, -12.89389
     15.502000,    0.25804, -12.86432
     15.502500,    0.28178, -12.83707
     15.503000,    0.30279, -12.80749
     15.503500,    0.32109, -12.77791
     15.504000,    0.33704, -12.74756
     15.504500,    0.35027, -12.71175
     15.505000,    0.36078, -12.66661
     15.505500,    0.36896, -12.62224
     15.506000,    0.37440, -12.58565
     15.506500,    0.37713, -12.54362
     15.507000,    0.37713, -12.50314
     15.507500,    0.37479, -12.45878
     15.508000,    0.36973, -12.40896
     15.508500,    0.36234, -12.36226
     15.509000,    0.35261, -12.31789
     15.509500,    0.33977, -12.26651
     15.510000,    0.32498, -12.21514
     15.510500,    0.30746, -12.16688
     15.511000,    0.28761, -12.12173
     15.511500,    0.26504, -12.07659
     15.512000,    0.24052, -12.03845
     15.512500,    0.21328, -11.99486
     15.513000,    0.18370, -11.94971
     15.513500,    0.15179, -11.90456
     15.514000,    0.11754, -11.85942
     15.514500,    0.08095, -11.81271
     15.515000,    0.04203, -11.76134
     15.515500,    0.00078, -11.71464
     15.516000,   -0.04320, -11.65548
     15.516500,   -0.08913, -11.60255
     15.517000,   -0.13739, -11.54183
     15.517500,   -0.18837, -11.47801
     15.518000,   -0.24169, -11.42041
     15.518500,   -0.29696, -11.35113
     15.519000,   -0.35495, -11.29353
     15.519500,   -0.41527, -11.22270
     15.520000,   -0.47793, -11.15653
     15.520500,   -0.54293, -11.08414
     15.521000,   -0.61026, -11.01097
     15.521500,   -0.67992, -10.93936
     15.522000,   -0.75192, -10.86464
     15.522500,   -0.82587, -10.79302
     15.523000,   -0.90254, -10.71908
     15.523500,   -0.98116, -10.64435
     15.524000,   -1.06211, -10.56963
     15.524500,   -1.14501, -10.49412
     15.525000,   -1.22985, -10.41862
     15.525500,   -1.31703, -10.34000
     15.526000,   -1.40616, -10.26216
     15.526500,   -1.49723, -10.18588
     15.527000,   -1.59025, -10.10882
     15.527500,   -1.68560, -10.03254
     15.528000,   -1.78251,  -9.95626
     15.528500,   -1.88136,  -9.87920
     15.529000,   -1.98217,  -9.80369
     15.529500,   -2.08452,  -9.72508
     15.530000,   -2.18922,  -9.64879
     15.530500,   -2.29547,  -9.56862
     15.531000,   -2.40366,  -9.49156
     15.531500,   -2.51380,  -9.41372
     15.532000,   -2.62550,  -9.33433
     15.532500,   -2.73876,  -9.25882
     15.533000,   -2.85396,  -9.18020
     15.533500,   -2.97033,  -9.10237
     15.534000,   -3.08864,  -9.02764
     15.534500,   -3.20852,  -8.94824
     15.535000,   -3.32956,  -8.87196
     15.535500,   -3.45215,  -8.79101
     15.536000,   -3.57630,  -8.71551
     15.536500,   -3.70163,  -8.63689
     15.537000,   -3.82850,  -8.55672
     15.537500,   -3.95655,  -8.47888
     15.538000,   -4.08576,  -8.39481
     15.538500,   -4.21614,  -8.31541
     15.539000,   -4.34769,  -8.23368
     15.539500,   -4.48040,  -8.15429
     15.540000,   -4.61429,  -8.07567
     15.540500,   -4.74934,  -7.99316
     15.541000,   -4.88516,  -7.91299
     15.541500,   -5.02216,  -7.83359
     15.542000,   -5.16033,  -7.75420
     15.542500,   -5.29927,  -7.67402
     15.543000,   -5.43899,  -7.59463
     15.543500,   -5.57949,  -7.51601
     15.544000,   -5.72076,  -7.43584
     15.544500,   -5.86321,  -7.35800
     15.545000,   -6.00604,  -7.28016
     15.545500,   -6.15005,  -7.20154
     15.546000,   -6.29444,  -7.12759
     15.546500,   -6.43961,  -7.04820
     15.547000,   -6.58555,  -6.97581
     15.547500,   -6.73189,  -6.90420
     15.548000,   -6.87901,  -6.83103
     15.548500,   -7.02651,  -6.75786
     15.549000,   -7.17479,  -6.68547
     15.549500,   -7.32308,  -6.61074
     15.550000,   -7.47214,  -6.53913
     15.550500,   -7.62120,  -6.46596
     15.551000,   -7.77026,  -6.39669
     15.551500,   -7.91971,  -6.32352
     15.552000,   -8.06916,  -6.25424
     15.552500,   -8.21900,  -6.18030
     15.553000,   -8.36845,  -6.11180
     15.553500,   -8.51829,  -6.04019
     15.554000,   -8.66813,  -5.97324
     15.554500,   -8.81758,  -5.90163
     15.555000,   -8.96742,  -5.83703
     15.555500,   -9.11687,  -5.76541
     15.556000,   -9.26593,  -5.70314
     15.556500,   -9.41500,  -5.63309
     15.557000,   -9.56406,  -5.57160
     15.557500,   -9.71234,  -5.50855
     15.558000,   -9.86062,  -5.44861
     15.558500,  -10.00813,  -5.39257
     15.559000,  -10.15563,  -5.33886
     15.559500,  -10.30236,  -5.28126
     15.560000,  -10.44831,  -5.22677
     15.560500,  -10.59386,  -5.16761
     15.561000,  -10.73864,  -5.11313
     15.561500,  -10.88304,  -5.06020
     15.562000,  -11.02626,  -5.00726
     15.562500,  -11.16870,  -4.95745
     15.563000,  -11.31037,  -4.90841
     15.563500,  -11.45126,  -4.85781
     15.564000,  -11.59098,  -4.80566
     15.564500,  -11.72953,  -4.75429
     15.565000,  -11.86731,  -4.70447
     15.565500,  -12.00430,  -4.65154
     15.566000,  -12.14013,  -4.60172
     15.566500,  -12.27479,  -4.55502
     15.567000,  -12.40868,  -4.50910
     15.567500,  -12.54100,  -4.46395
     15.568000,  -12.67216,  -4.42270
     15.568500,  -12.80215,  -4.37833
     15.569000,  -12.93059,  -4.33629
     15.569500,  -13.05785,  -4.29582
     15.570000,  -13.18356,  -4.25301
     15.570500,  -13.30810,  -4.21720
